date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:34:01	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
09:34:01	9540/9540	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
09:34:01	7360/7360	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:06:36%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
09:34:02	8280/8280	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
09:34:02	5676/5676	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
09:34:02	14808/14808	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
09:34:02	15764/15764	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
09:34:03	990/990	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2002:05:15%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
09:34:04	50234/50234	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
09:34:05	600348/600348	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:04%20GMT	https://www.classcentral.com/rankings	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
09:34:06	593102/593102	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:04%20GMT	https://www.classcentral.com/collections	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
09:34:06	575606/575606	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:05%20GMT	https://www.classcentral.com/subjects	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
09:34:07	898082/898082	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:06%20GMT	https://www.classcentral.com/subject/cs	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
09:34:08	848142/848142	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:07%20GMT	https://www.classcentral.com/subject/health	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
09:34:08	7720/7720	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:07%20GMT	https://www.classcentral.com/subject/maths	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/maths	(from https://www.classcentral.com/)
09:34:08	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:07%20GMT	https://www.classcentral.com/subject/business	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
09:34:08	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:08%20GMT	https://www.classcentral.com/subject/humanities	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/humanities.2b.delayed	(from https://www.classcentral.com/)
09:34:09	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:08%20GMT	https://www.classcentral.com/subject/engineering	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/engineering.2c.delayed	(from https://www.classcentral.com/)
09:34:09	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:09%20GMT	https://www.classcentral.com/subject/science	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/science.2d.delayed	(from https://www.classcentral.com/)
09:34:10	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:09%20GMT	https://www.classcentral.com/subject/education	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/education.2e.delayed	(from https://www.classcentral.com/)
09:34:12	827036/827036	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:11%20GMT	https://www.classcentral.com/subject/social-sciences	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/social-sciences.html	(from https://www.classcentral.com/)
09:34:12	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:11%20GMT	https://www.classcentral.com/subject/art-and-design	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/art-and-design.30.delayed	(from https://www.classcentral.com/)
09:34:12	7795/7795	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:12%20GMT	https://www.classcentral.com/subject/data-science	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/data-science	(from https://www.classcentral.com/)
09:34:13	8155/8155	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:12%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/programming-and-software-development.32.delayed	(from https://www.classcentral.com/)
09:34:13	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:13%20GMT	https://www.classcentral.com/subject/personal-development	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/personal-development.33.delayed	(from https://www.classcentral.com/)
09:34:15	791101/791101	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:14%20GMT	https://www.classcentral.com/subject/infosec	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/infosec.html	(from https://www.classcentral.com/)
09:34:17	3026825/3026825	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:16%20GMT	https://www.classcentral.com/universities	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
09:34:17	169937/169937	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:15%20GMT	https://www.classcentral.com/report/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
09:34:18	838314/838314	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:16%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
09:34:18	4282/4282	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:40:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
09:34:19	33057/33057	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2004:20:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
09:34:19	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2014:19:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
09:34:19	35437/35437	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2012:04:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
09:34:20	198592/198592	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:43%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
09:34:20	145331/145331	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:11%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
09:34:21	816642/816642	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:19%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
09:34:21	153480/153480	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:22:38%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
09:34:21	176747/176747	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:53%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
09:34:21	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
09:34:21	178591/178591	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:22:42%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
09:34:21	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202023%2009:08:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
09:34:22	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2023:43:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
09:34:22	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2020:44:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
09:34:22	518630/518630	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:20:40%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
09:34:22	6083/6083	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2010:02:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
09:34:22	93874/93874	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:08:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
09:34:23	6773/6773	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:27:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
09:34:23	29596/29596	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:08:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/nicol/OneDrive/Desktop/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
09:34:23	416880/416880	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:20:32%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
09:34:23	193990/193990	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:20:55%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
09:34:24	829861/829861	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:23%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
09:34:24	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2014:34:23%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
09:34:25	766791/766791	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:24%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
09:34:25	498/498	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2014:34:25%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
09:34:26	141015/141015	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:44%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
09:34:27	845254/845254	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:26%20GMT	https://www.classcentral.com/subject/ai	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
09:34:28	825167/825167	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:27%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
09:34:28	7837/7837	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:28%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
09:34:29	769079/769079	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:28%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
09:34:29	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:28%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
09:34:29	7982/7982	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:29%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/machine-learning.4d.delayed	(from https://www.classcentral.com/)
09:34:30	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:29%20GMT	https://www.classcentral.com/subject/devops	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
09:34:32	831349/831349	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:31%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
09:34:32	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:31%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
09:34:32	7792/7792	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:32%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/quantum-computing	(from https://www.classcentral.com/)
09:34:32	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:32%20GMT	https://www.classcentral.com/subject/hci	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
09:34:33	8015/8015	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:32%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
09:34:35	756754/756754	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:34%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
09:34:35	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:34%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
09:34:35	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:35%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/computer-graphics	(from https://www.classcentral.com/)
09:34:36	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:35%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
09:34:36	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:36%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
09:34:36	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:36%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
09:34:38	791465/791465	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:37%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
09:34:38	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:38%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
09:34:39	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:38%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
09:34:39	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:39%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
09:34:40	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:39%20GMT	https://www.classcentral.com/subject/cme	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
09:34:41	790221/790221	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:34:40%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
09:34:42	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:41%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
09:34:42	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2014:34:41%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/nicol/OneDrive/Desktop/ClassCentral/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
